library	book	HasA
boy	sister	Antonym
creation	fun	HasProperty
bit	part	Synonym
tongue	mouth	PartOf
sound	nothing	Antonym
cabinet	furniture	IsA
cushion	sofa	PartOf
finger	touch	IsA
foot	body	PartOf
shade	light	Antonym
husband	spouse	IsA
girl	man	Antonym
salt	crystal	MadeOf
car	train	PartOf
ranch	bedroom	HasA
union	marriage	Synonym
energy	everything	PartOf
wale	country	IsA
line	business	IsA
balance	bias	Antonym
person	hair	HasA
den	desk	HasA
box	book	HasA
bowl	steel	MadeOf
form	shape	Synonym
fish	fun	HasProperty
nation	race	Synonym
bark	branch	PartOf
book	note	Synonym
wife	spouse	Synonym
church	place	IsA
nature	type	IsA
mouth	head	PartOf
tune	lyric	Antonym
farmland	country	IsA
chip	approach	IsA
bird	meat	IsA
baby	child	IsA
hour	minute	Antonym
separation	state	IsA
arm	person	PartOf
fan	film	IsA
person	ear	HasA
slice	part	IsA
crown	hat	PartOf
box	circle	Antonym
work	nothing	Antonym
end	point	IsA
radio	television	Antonym
balloon	rubber	MadeOf
farmland	state	PartOf
line	circle	Antonym
country	town	Antonym
animal	bug	Antonym
actor	film	PartOf
bottle	plastic	MadeOf
family	child	HasA
office	window	HasA
boy	animal	IsA
person	skin	HasA
hill	place	IsA
note	music	PartOf
baseball	sport	IsA
trade	exchange	IsA
car	vehicle	Synonym
window	house	PartOf
sentence	word	MadeOf
string	thread	Synonym
family	group	IsA
lake	surface	HasA
sport	athlete	IsA
plan	step	MadeOf
bathtub	bathroom	PartOf
water	fun	HasProperty
doorway	wall	PartOf
game	competition	IsA
atom	proton	MadeOf
door	house	PartOf
grape	seed	HasA
row	table	PartOf
car	tool	IsA
ice	water	MadeOf
roof	construction	PartOf
payment	charge	Antonym
tooth	body	PartOf
car	part	MadeOf
flash	movie	IsA
history	future	Antonym
soup	water	MadeOf
arch	form	IsA
rock	dirt	Antonym
worker	boss	Antonym
vinyl	plastic	IsA
stream	water	HasA
god	religion	PartOf
city	village	Antonym
computer	virus	HasA
bitch	female	Synonym
bone	foot	PartOf
hair	head	PartOf
action	exercise	Synonym
home	office	Antonym
day	night	Antonym
branch	center	Antonym
member	penis	Synonym
breakfast	dinner	Antonym
hammer	tool	HasProperty
band	ring	Synonym
heart	spirit	Synonym
candy	sugar	HasA
husband	wife	HasA
grass	crop	IsA
glass	eyeglass	PartOf
chicken	foot	HasA
apple	skin	HasA
pavement	surface	Synonym
gas	weight	HasA
computer	keyboard	HasA
penis	flesh	MadeOf
toilet	bathroom	PartOf
land	place	IsA
row	boat	IsA
birthday	funeral	Antonym
television	screen	HasA
baseball	hobby	IsA
surprise	boredom	Antonym
place	rank	IsA
hall	room	Antonym
blood	water	HasA
floor	sky	Antonym
record	information	HasA
head	leader	IsA
paper	metal	Antonym
news	information	IsA
collar	neck	PartOf
waste	rubbish	Synonym
game	objective	HasA
warrior	war	PartOf
everything	molecule	MadeOf
party	group	IsA
desk	table	IsA
divorce	marriage	Antonym
bed	device	IsA
ring	sound	IsA
anchor	vessel	PartOf
house	bedroom	HasA
basketball	sport	IsA
word	phrase	PartOf
mountain	sea	Antonym
grass	plant	IsA
television	entertainment	IsA
earth	space	Antonym
language	speech	Synonym
half	part	IsA
football	sport	IsA
road	pavement	MadeOf
animal	person	Antonym
galaxy	collection	IsA
beach	shore	PartOf
art	creation	Synonym
mine	weapon	IsA
sheep	wolf	Antonym
box	tv	Synonym
child	pet	HasA
ship	vessel	IsA
exercise	work	IsA
mind	heart	Antonym
note	letter	Synonym
factory	place	IsA
forest	place	IsA
link	instruction	IsA
illness	sickness	Synonym
ceiling	room	PartOf
person	group	Antonym
baggage	gear	Synonym
mouth	bottle	PartOf
disease	illness	IsA
pad	finger	PartOf
turkey	food	IsA
index	book	PartOf
string	cord	Synonym
iron	work	IsA
room	chair	HasA
birthday	fun	IsA
bar	business	IsA
eye	nose	Antonym
tv	glass	MadeOf
problem	matter	Synonym
student	class	PartOf
land	sea	Antonym
world	experience	IsA
grave	place	IsA
female	vagina	HasA
bowl	game	IsA
bottle	glass	MadeOf
cake	flour	MadeOf
duck	meat	MadeOf
china	country	IsA
misery	enjoyment	Antonym
performance	test	HasProperty
cotton	crop	IsA
country	government	HasA
door	car	PartOf
line	text	IsA
sky	water	Antonym
entertainment	fun	HasProperty
robot	worker	IsA
star	sun	IsA
gear	car	PartOf
liberty	death	Antonym
poem	lyric	Synonym
heart	organ	PartOf
home	street	Antonym
capital	city	IsA
cave	stone	MadeOf
electron	proton	Antonym
soldier	person	IsA
foot	arm	Antonym
comfort	distress	Antonym
column	temple	PartOf
poison	drug	Antonym
notebook	paper	HasA
theory	fact	Antonym
family	fun	HasProperty
dice	number	HasA
water	oxygen	HasA
bed	bath	Antonym
earth	soil	Synonym
duck	feather	HasA
surprise	change	IsA
goal	purpose	Synonym
geek	person	IsA
rage	action	IsA
stigma	plant	PartOf
house	room	MadeOf
oxygen	water	PartOf
trumpet	horn	IsA
population	person	IsA
head	master	Synonym
tank	container	IsA
calf	leg	PartOf
hair	dog	PartOf
city	forest	Antonym
leaf	root	Antonym
basketball	orange	HasProperty
wolf	animal	IsA
matter	element	MadeOf
car	iron	MadeOf
house	garden	HasA
jack	tool	IsA
chicken	food	IsA
dog	paw	HasA
field	bat	Antonym
plastic	tv	PartOf
game	meat	IsA
string	lace	Synonym
road	sidewalk	Antonym
rock	music	IsA
center	edge	Antonym
lip	nose	Antonym
record	cd	Antonym
body	cell	MadeOf
flesh	peach	PartOf
letter	alphabet	PartOf
object	tool	IsA
japan	country	IsA
enjoyment	pleasure	IsA
light	wave	IsA
jack	child	IsA
action	battle	Synonym
furniture	wood	MadeOf
basket	container	IsA
seed	tree	Antonym
pencil	wood	MadeOf
table	leg	HasA
property	land	Synonym
continent	sea	Antonym
earth	moon	HasA
action	energy	Synonym
plant	root	HasA
object	matter	IsA
bolt	nail	Antonym
woman	mankind	PartOf
sun	magazine	IsA
balloon	air	HasA
subject	sentence	PartOf
apartment	house	IsA
hardware	software	Antonym
frame	bicycle	PartOf
duck	score	IsA
football	game	IsA
silver	silverware	Synonym
penny	copper	MadeOf
head	toe	Antonym
flesh	orange	PartOf
head	animal	PartOf
tune	pitch	IsA
point	spot	Synonym
sheet	paper	IsA
wing	angel	PartOf
disk	plate	IsA
sea	place	IsA
material	idea	Antonym
road	street	Antonym
music	tune	HasA
end	event	PartOf
tax	money	MadeOf
cat	dog	Antonym
cannon	metal	MadeOf
bat	eye	HasA
dance	fun	HasProperty
bath	place	IsA
knowledge	information	Synonym
shop	place	IsA
song	title	HasA
corn	water	HasA
bug	animal	IsA
guitar	wood	MadeOf
clay	soil	MadeOf
water	wood	Antonym
gear	machine	PartOf
game	recreation	Synonym
wave	sound	PartOf
mankind	nature	PartOf
plane	machine	IsA
cloud	weather	PartOf
volume	television	PartOf
happiness	sadness	Antonym
gas	oil	Antonym
ink	pen	PartOf
room	furniture	HasA
mouse	animal	IsA
charm	object	IsA
fur	coat	IsA
freedom	liberty	Synonym
day	light	HasProperty
column	article	IsA
horse	leg	HasA
soda	pop	Synonym
stone	water	Antonym
home	bedroom	HasA
channel	communication	IsA
wall	fence	IsA
door	wood	MadeOf
independence	liberty	Synonym
frost	water	MadeOf
milk	water	Antonym
tank	store	IsA
cheese	food	IsA
baby	love	Synonym
cup	drink	HasA
duck	bird	IsA
picture	movie	Antonym
bee	insect	IsA
comforter	quilt	Synonym
bedroom	place	IsA
leg	toe	Antonym
person	offspring	HasA
magazine	paper	MadeOf
cement	mortar	Antonym
girlfriend	lover	Synonym
river	water	MadeOf
finger	bone	HasA
belt	pound	Synonym
time	everything	IsA
disease	illness	Synonym
pool	group	IsA
democracy	communism	Antonym
car	radio	HasA
dog	hair	HasA
nucleus	cell	PartOf
joy	sadness	Antonym
number	scale	PartOf
job	work	IsA
child	kid	Synonym
bird	animal	IsA
pitcher	player	IsA
diamond	stone	IsA
book	page	HasA
recreation	relaxation	Synonym
continent	country	HasA
magazine	article	HasA
collar	jacket	PartOf
horse	fur	HasA
air	earth	Antonym
party	fun	HasProperty
automobile	radio	HasA
bowl	pipe	PartOf
bicycle	bike	Synonym
bathroom	house	PartOf
cell	organism	PartOf
floor	carpet	HasProperty
violin	wood	MadeOf
stuff	object	IsA
finger	hand	PartOf
fan	follower	IsA
foot	toe	Antonym
gift	object	IsA
food	meat	MadeOf
trash	rubbish	Synonym
paper	article	IsA
school	work	Antonym
chair	sofa	Antonym
sound	light	Antonym
door	knob	HasA
boyfriend	girl	Antonym
house	roof	HasA
ocean	sea	IsA
street	pavement	MadeOf
sadness	unhappiness	IsA
university	college	IsA
politician	leader	IsA
pride	satisfaction	IsA
garbage	waste	Synonym
quilt	fabric	MadeOf
box	food	HasA
prosecution	trial	PartOf
book	information	HasA
theory	fun	HasProperty
reason	fact	IsA
baby	person	IsA
factory	farm	Antonym
weapon	tool	IsA
party	work	Antonym
weapon	war	PartOf
table	floor	Antonym
bowl	wood	MadeOf
bottle	milk	HasA
game	toy	IsA
clay	soil	IsA
night	time	IsA
murder	violence	IsA
spike	shoe	PartOf
group	collection	Synonym
rock	water	Antonym
sex	pleasure	IsA
man	mankind	PartOf
computer	machine	Synonym
ocean	place	IsA
ceiling	wall	Antonym
hockey	sport	IsA
animal	eye	HasA
column	article	Synonym
bus	window	HasA
apple	computer	IsA
bicycle	metal	MadeOf
charge	credit	Antonym
letter	text	IsA
pit	hole	IsA
beer	alcohol	IsA
study	house	PartOf
metal	rock	Antonym
toe	foot	PartOf
column	table	PartOf
bone	blood	Antonym
proton	atom	PartOf
beam	smile	Synonym
metal	stone	Antonym
divorce	separation	IsA
cube	dice	Synonym
flower	gift	IsA
star	planet	IsA
news	history	Antonym
cat	fur	HasA
channel	tv	PartOf
death	end	IsA
heart	muscle	MadeOf
beer	alcohol	HasA
castle	stone	MadeOf
oil	vinegar	Antonym
heart	courage	IsA
dog	hair	MadeOf
man	woman	Antonym
vegetable	plant	IsA
cookie	flour	MadeOf
mistake	life	PartOf
friend	girlfriend	Synonym
word	language	PartOf
man	adult	HasProperty
home	house	Synonym
stairway	step	HasA
everybody	nobody	Antonym
object	plastic	MadeOf
hotel	business	IsA
alcohol	water	Antonym
wheel	motorcycle	PartOf
earth	sky	Antonym
plane	wing	HasA
order	law	Synonym
coffee	sugar	HasA
sun	star	HasProperty
figure	text	PartOf
gas	water	Antonym
keyboard	plastic	MadeOf
card	paper	Antonym
world	water	HasProperty
train	transportation	IsA
tide	flow	Synonym
book	interest	HasProperty
screw	ship	PartOf
pattern	plan	Synonym
wall	cave	PartOf
seed	fruit	PartOf
water	sea	PartOf
bird	egg	HasA
vision	experience	IsA
trouble	pain	Synonym
music	sound	MadeOf
property	object	IsA
jacket	coat	Synonym
river	stream	IsA
bark	tree	PartOf
dart	game	IsA
mug	dish	IsA
ring	gold	MadeOf
point	sword	PartOf
plate	glass	MadeOf
bolt	door	PartOf
electron	atom	PartOf
wing	animal	PartOf
life	experience	Synonym
car	wagon	Synonym
finger	foot	Antonym
boy	child	IsA
student	teacher	Antonym
desk	steel	MadeOf
bread	flour	MadeOf
class	society	PartOf
minister	government	PartOf
heat	energy	IsA
cigarette	poison	HasA
gold	silver	Antonym
neutron	atom	PartOf
boat	ship	Synonym
fire	temperature	HasA
page	text	HasA
dance	sport	IsA
book	fun	HasProperty
star	galaxy	PartOf
sand	stone	Antonym
floor	roof	Antonym
rubber	plant	MadeOf
action	event	IsA
silver	brass	Antonym
market	shop	IsA
city	country	Antonym
cigarette	tobacco	HasA
turkey	animal	IsA
pad	paw	PartOf
grass	weed	Antonym
drink	meal	PartOf
tank	machine	IsA
bin	trash	Synonym
dice	cube	IsA
tree	bush	Antonym
rabbit	meat	IsA
desk	drawer	HasA
dream	event	IsA
girl	fun	HasA
crop	harvest	Synonym
plan	business	IsA
trust	faith	PartOf
box	seat	IsA
water	food	Antonym
nonsense	rubbish	Synonym
mankind	humanity	MadeOf
problem	question	IsA
history	record	IsA
case	argument	IsA
storm	gas	IsA
ocean	tide	HasA
cell	organ	Antonym
stigma	prejudice	MadeOf
lion	cat	IsA
camp	fun	HasProperty
trumpet	brass	IsA
head	bolt	PartOf
kitten	fur	HasA
book	sentence	HasA
house	yard	HasA
chest	box	IsA
residence	place	IsA
animal	plant	Antonym
line	row	Synonym
exercise	event	IsA
edge	hem	Synonym
basketball	fun	HasProperty
heart	organ	IsA
drink	alcohol	Synonym
purpose	object	Synonym
war	hostility	Synonym
mountain	landscape	PartOf
god	church	PartOf
home	furniture	HasA
scene	drama	IsA
head	coin	PartOf
bedroom	floor	HasA
minute	degree	PartOf
leg	trouser	PartOf
bird	claw	HasA
middle	center	Synonym
snow	weather	PartOf
shell	egg	PartOf
student	person	IsA
function	purpose	Synonym
vehicle	wheel	HasA
lake	pond	Antonym
pleasure	happiness	Synonym
wife	child	HasA
apple	tree	IsA
bike	wheel	HasA
hand	paw	Synonym
dive	sport	IsA
family	order	PartOf
horse	foot	HasA
horseshoe	game	IsA
tooth	bone	IsA
professor	job	IsA
enjoyment	happiness	Synonym
iron	tool	IsA
competition	sport	PartOf
disgust	emotion	IsA
steam	anger	IsA
man	person	IsA
pain	enjoyment	Antonym
foyer	lobby	Synonym
stage	scene	IsA
minute	hour	PartOf
curve	line	IsA
horn	car	PartOf
wine	fruit	MadeOf
form	word	IsA
sand	ocean	Antonym
flash	light	IsA
minister	work	IsA
order	instruction	Synonym
song	album	PartOf
cake	food	IsA
pant	trouser	Synonym
nick	person	IsA
contact	touch	Synonym
volcano	place	IsA
cat	ear	HasA
beak	bird	PartOf
trouble	sorrow	Synonym
wood	rock	Antonym
cube	number	IsA
sunshine	night	Antonym
room	house	PartOf
rain	sunshine	Antonym
pitcher	clay	MadeOf
division	union	Antonym
tree	plant	IsA
ring	plant	PartOf
bird	wing	HasA
place	spot	Synonym
toilet	room	IsA
property	culture	PartOf
home	comfort	IsA
intersection	road	PartOf
sidewalk	street	PartOf
darling	lover	IsA
family	descendant	HasA
wing	feather	HasA
copper	mineral	IsA
hostility	peace	Antonym
bridge	nose	PartOf
earth	universe	PartOf
father	parent	IsA
wheel	vehicle	PartOf
steel	business	IsA
frog	nose	HasA
skateboard	sport	IsA
detail	fact	IsA
boyfriend	girlfriend	Antonym
man	nature	PartOf
wind	air	MadeOf
dessert	food	IsA
pit	depression	IsA
conclusion	address	PartOf
date	point	IsA
river	sea	Antonym
basement	place	IsA
battle	peace	Antonym
pot	clay	MadeOf
duck	bill	HasA
math	subject	IsA
commerce	trade	Synonym
paper	wood	MadeOf
hockey	hobby	IsA
room	home	IsA
pin	leg	IsA
pupil	follower	Synonym
food	meat	Synonym
person	illness	HasA
iron	copper	Antonym
bow	fun	HasProperty
group	individual	Antonym
dog	tooth	HasA
feather	light	IsA
street	road	IsA
power	weight	Synonym
law	rule	IsA
apartment	door	HasA
party	boredom	Antonym
house	room	HasA
death	war	PartOf
street	sidewalk	Antonym
wine	alcohol	HasA
beach	shore	IsA
practice	trial	Synonym
stage	screen	Antonym
butter	milk	MadeOf
country	state	HasA
cat	muscle	HasA
service	function	IsA
cat	kitten	HasA
store	business	IsA
title	book	PartOf
water	ice	Antonym
stone	wood	Antonym
seed	plant	Antonym
pleasure	unhappiness	Antonym
chair	table	Antonym
book	knowledge	IsA
death	change	IsA
gentleman	person	IsA
market	industry	IsA
action	conflict	Synonym
word	number	Antonym
food	fun	HasProperty
muscle	cell	MadeOf
marriage	family	IsA
world	water	HasA
religion	culture	PartOf
study	education	PartOf
couch	seat	IsA
nail	metal	MadeOf
supermarket	place	IsA
car	metal	MadeOf
person	race	Synonym
fog	cloud	Synonym
part	member	Synonym
game	sport	Synonym
book	idea	HasA
belt	machine	PartOf
person	male	HasProperty
cow	bull	Antonym
air	atmosphere	Synonym
son	sister	Antonym
garden	yard	IsA
heel	end	IsA
baby	smile	HasProperty
time	change	HasProperty
dart	sport	IsA
step	stairway	Synonym
air	gas	IsA
female	woman	Synonym
heart	courage	Synonym
person	muscle	HasA
pain	comfort	Antonym
lease	contract	IsA
mall	place	IsA
heel	toe	Antonym
person	belief	HasA
book	library	PartOf
water	fluid	IsA
earth	land	Synonym
field	forest	Antonym
house	audience	IsA
music	sound	HasProperty
beach	place	IsA
nature	life	HasA
shit	disgust	HasProperty
star	shape	IsA
party	study	Antonym
bedroom	bed	HasA
school	education	IsA
exchange	commerce	IsA
cat	nose	HasA
kitten	puppy	Antonym
lot	plot	Synonym
frog	nature	PartOf
dice	game	IsA
ear	head	PartOf
change	cash	IsA
relief	comfort	Synonym
flock	bird	MadeOf
container	object	IsA
knowledge	power	HasProperty
column	row	Antonym
atmosphere	sky	PartOf
article	news	HasA
everything	matter	MadeOf
rooster	bird	HasProperty
crop	plant	IsA
john	man	Synonym
night	light	Antonym
meat	animal	MadeOf
love	lover	Synonym
house	stone	MadeOf
math	interest	HasProperty
heel	leg	PartOf
mood	emotion	Synonym
work	fun	Antonym
ideology	organization	PartOf
beef	food	IsA
part	ingredient	Synonym
roof	house	PartOf
hardware	computer	PartOf
grape	sugar	HasA
fish	food	IsA
bomb	metal	MadeOf
rain	water	IsA
beach	sand	HasA
dog	mammal	IsA
aisle	seat	Antonym
heart	love	Synonym
sock	thread	MadeOf
girl	kid	IsA
cabinet	container	IsA
author	writer	Synonym
cabinet	steel	MadeOf
movie	end	HasA
rice	grain	IsA
idol	image	Synonym
woman	baby	HasA
sky	ocean	Antonym
fever	temperature	Synonym
wheel	part	IsA
map	plan	IsA
stripe	band	Synonym
contact	touch	IsA
bedroom	kitchen	Antonym
cup	coffee	HasA
pain	relief	Antonym
gild	order	Synonym
subject	matter	Synonym
cavity	body	PartOf
snow	fire	Antonym
fog	steam	Synonym
bolt	nut	Antonym
head	object	IsA
fashion	practice	IsA
pop	business	IsA
eraser	rubber	Synonym
